,frame,time_ms,time_us,rpm,vss,gear,ptank,map,bp,bp_cmd,tpedal,tplate,afm_v,afm_hz,afm,afm_c,airc,egr,iat,iat2,ect,ect2,pa,oil_press,cvt_temp,inj,inj_bank_2,duty,difp,difpcmd,fuelp,ign,cam,camcmd,excam,excamcmd,wg,wgcmd,vts,svs,purge,accl,bc_duty,af,af_bank_2,af_corr,wide_v,wide,afcmd,afcmd_bank_2,s_trim,l_trim,s_trim_bank_2,l_trim_bank_2,trim,fuel_status,fuel_status_bank_2,ethanol,k_level,k_retard,k_retard_1,k_retard_2,k_retard_3,k_retard_4,k_control,ign_limit,k_count,k_count_1,k_count_2,k_count_3,k_count_4,k_count_5,k_count_6,bat,cat_t,abs_lf,abs_rf,abs_lr,abs_rr,clutch_pos,brake_press,steer_ang,steer_trq,g_lat,g_long,g_z,yaw,eco,fuel_used,tc_v,tc_ecuslip,tc_r,tc_lf,tc_rf,tc_lr,tc_rr,tc_slip,tc_turn,tc_overslip,tc_out
44,44,369,369995,1966,32.3114,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.38,82,12,0,111.2,95.0,181.4,167.0,14.21,4.57,32,0.55,0,0,748.39,763.84,18,9,27,27,-22,-21,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1058.0,32.33,32.3052,32.2057,32.212,75,0.71,0,0,-0.03,-0.075,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,371,371002,1966,32.3114,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.38,82,12,0,111.2,95.0,181.4,167.0,14.21,4.57,32,0.55,0,0,748.39,763.84,18,9,27,27,-22,-21,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1058.0,32.33,32.3052,32.2057,32.212,75,0.71,0,0,-0.03,-0.075,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,372,372009,1966,32.3114,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.38,82,12,0,111.2,95.0,181.4,167.0,14.21,4.57,32,0.55,0,0,748.39,763.84,18,9,27,27,-22,-21,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1058.0,32.33,32.3052,32.2057,32.212,75,0.71,0,0,-0.03,-0.075,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,373,373016,1966,32.3114,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.38,82,12,0,111.2,95.0,181.4,167.0,14.21,4.57,32,0.55,0,0,748.39,763.84,18,9,27,27,-22,-21,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1058.0,32.3984,32.4294,32.1685,32.2057,75,0.71,0,0,-0.03,-0.075,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,373,373992,1966,32.3114,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.38,82,12,0,111.2,95.0,181.4,167.0,14.21,4.57,32,0.55,0,0,748.39,763.84,18,9,27,27,-22,-21,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1058.0,32.3984,32.4294,32.1685,32.2057,75,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,398,398040,1966,31.69,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.47,83,12,0,111.2,95.0,181.4,167.0,14.21,4.57,32,0.55,0,0,748.39,763.84,18,9,27,27,-22,-21,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1058.0,32.3984,32.4294,32.1685,32.2057,75,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50,420,420074,1966,31.69,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.47,83,12,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.55,0,0,748.39,764.13,18,9,27,27,-22,-22,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.5,32.3984,32.4294,32.1685,32.2057,75,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,421,421020,1966,31.69,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.47,83,12,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.55,0,0,748.39,764.13,18,9,27,27,-22,-22,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.5,32.3984,32.4294,32.1685,32.2057,89,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
52,52,421,421997,1966,31.69,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.47,83,12,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.55,0,0,748.39,764.13,18,9,27,27,-22,-22,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.5,32.3984,32.4294,32.1685,32.2057,89,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
53,53,423,423095,1966,31.69,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.47,83,12,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.55,0,0,748.39,764.13,18,9,27,27,-22,-22,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.5,32.3984,32.4294,32.1685,32.2057,89,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
54,54,424,424011,1966,31.69,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.47,83,12,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.55,0,0,748.39,764.13,18,9,27,27,-22,-22,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.5,32.3176,32.3859,32.2244,32.2492,89,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
55,55,425,425018,1966,31.69,4,0,-23.3,14.09,-22.9,0,4,1.33,0,5.47,83,12,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.55,0,0,748.39,764.13,18,9,27,27,-22,-22,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.5,32.3176,32.3859,32.2244,32.2492,89,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
56,56,450,450042,1835,31.69,4,0,-22.8,14.09,-22.9,0,4,1.31,0,5.47,89,12,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.56,0,0,748.39,764.13,18,6,27,27,-22,-22,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.5,32.3176,32.3859,32.2244,32.2492,89,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
57,57,472,472106,1835,31.69,4,0,-22.8,14.09,-22.9,0,4,1.31,0,5.47,89,13,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.56,0,0,748.39,761.96,18,6,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.3,32.3176,32.3859,32.2244,32.2492,89,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58,483,483001,1835,31.69,4,0,-22.8,14.09,-22.9,0,4,1.31,0,5.47,89,13,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.56,0,0,748.39,761.96,18,6,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.3,32.3176,32.3859,32.2244,32.2492,100,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
59,59,484,484008,1835,31.69,4,0,-22.8,14.09,-22.9,0,4,1.31,0,5.47,89,13,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.56,0,0,748.39,761.96,18,6,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.3,32.3176,32.3859,32.2244,32.2492,100,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
60,60,485,485015,1835,31.69,4,0,-22.8,14.09,-22.9,0,4,1.31,0,5.47,89,13,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.56,0,0,748.39,761.96,18,6,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.3,32.3176,32.3859,32.2244,32.2492,100,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61,486,486022,1835,31.69,4,0,-22.8,14.09,-22.9,0,4,1.31,0,5.47,89,13,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.56,0,0,748.39,761.96,18,6,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.3,32.33,32.3859,32.1436,32.1436,100,0.71,0,0,0.01,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
62,62,486,486999,1835,31.69,4,0,-22.8,14.09,-22.9,0,4,1.31,0,5.47,89,13,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.56,0,0,748.39,761.96,18,6,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.3,32.33,32.3859,32.1436,32.1436,100,0.71,0,0,-0.03,-0.025,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63,510,510070,1835,31.69,4,0,-22.8,14.09,-22.9,0,4,1.33,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,4.15,32,0.77,0,1,748.39,761.96,19,15,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.3,32.33,32.3859,32.1436,32.1436,100,0.71,0,0,-0.03,-0.025,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
64,64,532,532073,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.33,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.77,0,1,748.39,750.06,19,15,28,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.1,32.33,32.3859,32.1436,32.1436,100,0.71,0,0,-0.03,-0.025,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65,533,533020,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.33,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.77,0,1,748.39,750.06,19,15,28,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.1,32.33,32.3859,32.1436,32.1436,100,0.71,0,0,-0.03,-0.025,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66,533,533996,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.33,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.77,0,1,748.39,750.06,19,15,28,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.1,32.33,32.3859,32.1436,32.1436,100,0.71,0,0,-0.03,-0.025,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,535,535003,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.33,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.77,0,1,748.39,750.06,19,15,28,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.1,32.33,32.3859,32.1436,32.1436,100,0.71,0,0,-0.03,-0.025,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
68,68,536,536010,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.33,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.77,0,1,748.39,750.06,19,15,28,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.1,32.3425,32.2306,32.1809,32.1809,100,0.71,0,0,-0.03,-0.025,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
69,69,537,537017,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.33,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.77,0,1,748.39,750.06,19,15,28,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.1,32.3425,32.2306,32.1809,32.1809,100,0.71,0,0,0.0,-0.04,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,558,558105,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.29,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.78,0,1,748.39,750.06,17,18,28,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1057.1,32.3425,32.2306,32.1809,32.1809,100,0.71,0,0,0.0,-0.04,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
71,71,582,582183,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.29,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.78,0,1,748.39,741.29,17,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1057.1,32.3425,32.2306,32.1809,32.1809,100,0.71,0,0,0.0,-0.04,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,583,583007,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.29,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.78,0,1,748.39,741.29,17,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1057.1,32.3425,32.2306,32.1809,32.1809,100,0.71,0,0,0.0,-0.04,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,584,584014,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.29,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.78,0,1,748.39,741.29,17,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1057.1,32.3425,32.2306,32.1809,32.1809,100,0.71,0,0,0.0,-0.04,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
74,74,593,593017,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.29,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.78,0,1,748.39,741.29,17,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1057.1,32.3425,32.2306,32.1809,32.1809,100,0.71,0,0,0.0,-0.04,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,594,594024,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.29,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.78,0,1,748.39,741.29,17,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1057.1,32.2617,32.2306,32.1809,32.1685,100,0.71,0,0,0.0,-0.04,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
76,76,595,595001,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.29,0,5.36,87,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.78,0,1,748.39,741.29,17,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1057.1,32.2617,32.2306,32.1809,32.1685,100,0.71,0,0,0.0,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,618,618133,1835,31.69,4,0,-22.8,14.09,-22.8,0,3,1.29,0,5.05,82,13,0,111.2,95.0,181.4,167.0,14.21,3.76,32,0.74,0,1,748.39,741.29,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1057.1,32.2617,32.2306,32.1809,32.1685,100,0.71,0,0,0.0,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78,642,642303,1835,31.69,5,0,-22.8,14.09,-22.8,0,3,1.29,0,5.05,82,13,0,111.2,95.0,181.4,167.0,14.21,3.32,32,0.74,0,1,748.39,731.57,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.9,32.2617,32.2306,32.1809,32.1685,100,0.71,0,0,0.0,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,643,643005,1835,31.69,5,0,-22.8,14.09,-22.8,0,3,1.29,0,5.05,82,13,0,111.2,95.0,181.4,167.0,14.21,3.32,32,0.74,0,1,748.39,731.57,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.9,32.2617,32.2306,32.1809,32.1685,100,0.71,0,0,0.0,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
80,80,644,644012,1835,31.69,5,0,-22.8,14.09,-22.8,0,3,1.29,0,5.05,82,13,0,111.2,95.0,181.4,167.0,14.21,3.32,32,0.74,0,1,748.39,731.57,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.9,32.2617,32.2306,32.1809,32.1685,100,0.71,0,0,0.0,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,645,645019,1835,31.69,5,0,-22.8,14.09,-22.8,0,3,1.29,0,5.05,82,13,0,111.2,95.0,181.4,167.0,14.21,3.32,32,0.74,0,1,748.39,731.57,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.9,32.2617,32.2306,32.1809,32.1685,100,0.71,0,0,0.0,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
82,82,646,646026,1835,31.69,5,0,-22.8,14.09,-22.8,0,3,1.29,0,5.05,82,13,0,111.2,95.0,181.4,167.0,14.21,3.32,32,0.74,0,1,748.39,731.57,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.9,32.2741,32.2741,32.1685,32.125,100,0.71,0,0,0.0,-0.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
83,83,647,647003,1835,31.69,5,0,-22.8,14.09,-22.8,0,3,1.29,0,5.05,82,13,0,111.2,95.0,181.4,167.0,14.21,3.32,32,0.74,0,1,748.39,731.57,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.9,32.2741,32.2741,32.1685,32.125,100,0.71,0,0,0.03,-0.05,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
84,84,668,668090,1664,31.69,5,0,-22.8,14.09,-22.8,0,3,1.25,0,5.05,91,13,0,111.2,95.0,181.4,167.0,14.21,3.32,32,0.74,0,1,748.39,731.57,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-2,0,0,-2,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.9,32.2741,32.2741,32.1685,32.125,100,0.71,0,0,0.03,-0.05,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,692,692169,1664,31.69,5,0,-22.8,14.09,-22.8,0,3,1.25,0,5.05,91,13,0,111.2,95.0,181.4,167.0,14.21,3.49,32,0.74,0,1,778.85,724.03,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.7,32.2741,32.2741,32.1685,32.125,100,0.71,0,0,0.03,-0.05,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
86,86,692,692993,1664,31.69,5,0,-22.8,14.09,-22.8,0,3,1.25,0,5.05,91,13,0,111.2,95.0,181.4,167.0,14.21,3.49,32,0.74,0,1,778.85,724.03,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.7,32.2741,32.2741,32.1685,32.125,100,0.71,0,0,0.03,-0.05,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,694,694000,1664,31.69,5,0,-22.8,14.09,-22.8,0,3,1.25,0,5.05,91,13,0,111.2,95.0,181.4,167.0,14.21,3.49,32,0.74,0,1,778.85,724.03,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.7,32.2741,32.2741,32.1685,32.125,100,0.71,0,0,0.03,-0.05,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88,695,695007,1664,31.69,5,0,-22.8,14.09,-22.8,0,3,1.25,0,5.05,91,13,0,111.2,95.0,181.4,167.0,14.21,3.49,32,0.74,0,1,778.85,724.03,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.7,32.2741,32.2741,32.1685,32.125,100,0.71,0,0,0.03,-0.05,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,696,696014,1664,31.69,5,0,-22.8,14.09,-22.8,0,3,1.25,0,5.05,91,13,0,111.2,95.0,181.4,167.0,14.21,3.49,32,0.74,0,1,778.85,724.03,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.7,32.1436,32.2057,32.125,32.2492,100,0.71,0,0,0.03,-0.05,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,703,703002,1664,31.69,5,0,-22.8,14.09,-22.8,0,3,1.25,0,5.05,91,13,0,111.2,95.0,181.4,167.0,14.21,3.49,32,0.74,0,1,778.85,724.03,15,18,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.7,32.1436,32.2057,32.125,32.2492,100,0.71,0,0,-0.04,-0.045,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,730,730285,1664,31.69,5,0,-23.3,14.09,-22.8,0,3,1.25,0,4.61,83,13,0,111.2,95.0,181.4,167.0,14.21,3.49,32,0.72,0,1,778.85,724.03,17,22,27,27,-22,-23,8.22,8.0,On,Off,0,Off,0,29.4,0,29.4,0,0,29.4,0,0,-3,0,0,-3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,1056.7,32.1436,32.2057,32.125,32.2492,100,0.71,0,0,-0.04,-0.045,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
