frame,time_ms,time_us,rpm,vss,gear,ptank,map,bp,bp_cmd,tpedal,tplate,afm_v,afm_hz,afm,afm_c,airc,egr,iat,iat2,ect,ect2,pa,oil_press,cvt_temp,inj,inj_bank_2,duty,difp,difpcmd,fuelp,ign,cam,camcmd,excam,excamcmd,wg,wgcmd,vts,svs,purge,accl,bc_duty,af,af_bank_2,af_corr,wide_v,wide,afcmd,afcmd_bank_2,s_trim,l_trim,s_trim_bank_2,l_trim_bank_2,trim,fuel_status,fuel_status_bank_2,ethanol,k_level,k_retard,k_retard_1,k_retard_2,k_retard_3,k_retard_4,k_control,ign_limit,k_count,k_count_1,k_count_2,k_count_3,k_count_4,k_count_5,k_count_6,bat,cat_t,abs_lf,abs_rf,abs_lr,abs_rr,clutch_pos,brake_press,steer_ang,steer_trq,g_lat,g_long,g_z,yaw,eco,fuel_used,tc_v,tc_ecuslip,tc_r,tc_lf,tc_rf,tc_lr,tc_rr,tc_slip,tc_turn,tc_overslip,tc_out
101635,802433,802433349,3140,78.9143,6,0,1.3,16.15,1.1,25,55,2.99,0,57.69,551,87,0,105.8,93.2,181.4,163.4,14.07,5.21,32,2.24,0,5,2883.35,2900.75,45,15,-3,-3,-3,-4,3.78,4.16,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1150.4,79.3493,79.4301,78.7714,78.6471,0,0.47,0,0,0.02,0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101636,802434,802434356,3140,78.9143,6,0,1.3,16.15,1.1,25,55,2.99,0,57.69,551,87,0,105.8,93.2,181.4,163.4,14.07,5.21,32,2.24,0,5,2883.35,2900.75,45,15,-3,-3,-3,-4,3.78,4.16,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1150.4,79.3493,79.4301,78.7714,78.6471,0,0.47,0,0,0.02,0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101637,802435,802435363,3140,78.9143,6,0,1.3,16.15,1.1,25,55,2.99,0,57.69,551,87,0,105.8,93.2,181.4,163.4,14.07,5.21,32,2.24,0,5,2883.35,2900.75,45,15,-3,-3,-3,-4,3.78,4.16,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1150.4,79.3493,79.4301,78.7714,78.6471,0,0.47,0,0,0.02,0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101638,802436,802436340,3140,78.9143,6,0,1.3,16.15,1.1,25,55,2.99,0,57.69,551,87,0,105.8,93.2,181.4,163.4,14.07,5.21,32,2.24,0,5,2883.35,2900.75,45,15,-3,-3,-3,-4,3.78,4.16,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1150.4,79.4052,79.3742,78.7404,78.7714,0,0.47,0,0,0.02,0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101639,802437,802437347,3140,78.9143,6,0,1.3,16.15,1.1,25,55,2.99,0,57.69,551,87,0,105.8,93.2,181.4,163.4,14.07,5.21,32,2.24,0,5,2883.35,2900.75,45,15,-3,-3,-3,-4,3.78,4.16,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1150.4,79.4052,79.3742,78.7404,78.7714,0,0.47,0,0,0.01,0.05,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101640,802460,802460052,3140,78.9143,6,0,1.3,16.15,1.1,25,55,3.03,0,59.41,567,87,0,105.8,93.2,181.4,163.4,14.07,5.21,32,2.23,0,5,2883.35,2900.75,45,15,-3,-3,-3,-4,3.78,4.16,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,1150.4,79.4052,79.3742,78.7404,78.7714,0,0.47,0,0,0.01,0.05,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101641,802492,802492034,3140,78.9143,6,0,1.3,16.33,1,25,45,3.03,0,59.41,567,86,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.23,0,5,2883.35,2900.75,45,15,-3,-2,-3,-4,4.15,4.4,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,1151,79.4052,79.3742,78.7404,78.7714,0,0.47,0,0,0.01,0.05,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101642,802493,802493347,3140,78.9143,6,0,1.3,16.33,1,25,45,3.03,0,59.41,567,86,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.23,0,5,2883.35,2900.75,45,15,-3,-2,-3,-4,4.15,4.4,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,1151,79.4052,79.3742,78.7404,78.7714,0,0.47,0,0,0.01,0.05,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101643,802494,802494354,3140,78.9143,6,0,1.3,16.33,1,25,45,3.03,0,59.41,567,86,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.23,0,5,2883.35,2900.75,45,15,-3,-2,-3,-4,4.15,4.4,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,1151,79.4052,79.3742,78.7404,78.7714,0,0.47,0,0,0.01,0.05,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101644,802495,802495361,3140,78.9143,6,0,1.3,16.33,1,25,45,3.03,0,59.41,567,86,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.23,0,5,2883.35,2900.75,45,15,-3,-2,-3,-4,4.15,4.4,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,1151,79.4052,79.3742,78.7404,78.7714,0,0.47,0,0,0.01,0.05,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101645,802496,802496368,3140,78.9143,6,0,1.3,16.33,1,25,45,3.03,0,59.41,567,86,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.23,0,5,2883.35,2900.75,45,15,-3,-2,-3,-4,4.15,4.4,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,1151,79.4922,79.4611,78.8584,78.8584,0,0.47,0,0,0.01,0.05,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101646,802497,802497344,3140,78.9143,6,0,1.3,16.33,1,25,45,3.03,0,59.41,567,86,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.23,0,5,2883.35,2900.75,45,15,-3,-2,-3,-4,4.15,4.4,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,1151,79.4922,79.4611,78.8584,78.8584,0,0.47,0,0,0.03,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101647,802520,802520050,3153,78.9143,6,0,1,16.33,1,25,45,2.97,0,59.41,565,86,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.18,0,5,2883.35,2900.75,44,15,-3,-2,-3,-4,4.15,4.4,On,Off,0,Off,0,14.67,0,14.67,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1151,79.4922,79.4611,78.8584,78.8584,0,0.47,0,0,0.03,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101648,802542,802542236,3153,78.9143,6,0,1,16.42,1,25,38,2.97,0,59.41,565,85,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.18,0,5,2893.5,2900.75,44,15,-2,-2,-3,-4,4.42,4.63,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1151.4,79.4922,79.4611,78.8584,78.8584,0,0.47,0,0,0.03,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101649,802543,802543365,3153,78.9143,6,0,1,16.42,1,25,38,2.97,0,59.41,565,85,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.18,0,5,2893.5,2900.75,44,15,-2,-2,-3,-4,4.42,4.63,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1151.4,79.4922,79.4611,78.8584,78.8584,0,0.47,0,0,0.03,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101650,802544,802544342,3153,78.9143,6,0,1,16.42,1,25,38,2.97,0,59.41,565,85,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.18,0,5,2893.5,2900.75,44,15,-2,-2,-3,-4,4.42,4.63,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1151.4,79.4922,79.4611,78.8584,78.8584,0,0.47,0,0,0.03,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101651,802545,802545349,3153,78.9143,6,0,1,16.42,1,25,38,2.97,0,59.41,565,85,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.18,0,5,2893.5,2900.75,44,15,-2,-2,-3,-4,4.42,4.63,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1151.4,79.4922,79.4611,78.8584,78.8584,0,0.47,0,0,0.03,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101652,802546,802546356,3153,78.9143,6,0,1,16.42,1,25,38,2.97,0,59.41,565,85,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.18,0,5,2893.5,2900.75,44,15,-2,-2,-3,-4,4.42,4.63,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1151.4,79.6413,79.5854,78.9827,78.9827,0,0.47,0,0,0.03,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101653,802547,802547363,3153,78.9143,6,0,1,16.42,1,25,38,2.97,0,59.41,565,85,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.18,0,5,2893.5,2900.75,44,15,-2,-2,-3,-4,4.42,4.63,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1151.4,79.6413,79.5854,78.9827,78.9827,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101654,802570,802570098,3153,78.9143,6,0,1,16.42,1,25,38,2.93,0,57.36,545,85,0,105.8,93.2,181.4,163.4,14.07,5.03,32,2.17,0,5,2893.5,2900.75,45,15,-2,-2,-3,-4,4.42,4.63,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1151.4,79.6413,79.5854,78.9827,78.9827,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101655,802592,802592132,3153,78.9143,6,0,1,16.49,0.4,24,37,2.93,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.07,32,2.17,0,5,2893.5,2900.75,45,15,-2,-2,-3,-4,4.72,7.45,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1151.8,79.6413,79.5854,78.9827,78.9827,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101656,802593,802593353,3153,78.9143,6,0,1,16.49,0.4,24,37,2.93,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.07,32,2.17,0,5,2893.5,2900.75,45,15,-2,-2,-3,-4,4.72,7.45,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1151.8,79.6413,79.5854,78.9827,78.9827,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101657,802595,802595367,3153,78.9143,6,0,1,16.49,0.4,24,37,2.93,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.07,32,2.17,0,5,2893.5,2900.75,45,15,-2,-2,-3,-4,4.72,7.45,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1151.8,79.6413,79.5854,78.9827,78.9827,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101658,802596,802596343,3153,78.9143,6,0,1,16.49,0.4,24,37,2.93,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.07,32,2.17,0,5,2893.5,2900.75,45,15,-2,-2,-3,-4,4.72,7.45,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1151.8,79.6413,79.5854,78.9827,78.9827,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101659,802604,802604370,3153,78.9143,6,0,1,16.49,0.4,24,37,2.93,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.07,32,2.17,0,5,2893.5,2900.75,45,15,-2,-2,-3,-4,4.72,7.45,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1151.8,79.7656,79.6973,79.0697,79.0697,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101660,802605,802605346,3153,78.9143,6,0,1,16.49,0.4,24,37,2.93,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.07,32,2.17,0,5,2893.5,2900.75,45,15,-2,-2,-3,-4,4.72,7.45,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1151.8,79.7656,79.6973,79.0697,79.0697,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101661,802632,802632720,3153,78.9143,6,0,0.7,16.49,0.4,24,37,2.97,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.07,32,2.15,0,5,2893.5,2900.75,44,16,-2,-2,-3,-4,4.72,7.45,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1151.8,79.7656,79.6973,79.0697,79.0697,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101662,802652,802652069,3153,78.9143,6,0,0.7,16.53,0.2,24,35,2.97,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.15,0,5,2893.5,2900.75,44,16,-2,-3,-4,-4,6.42,8,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.2,79.7656,79.6973,79.0697,79.0697,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101663,802653,802653350,3153,78.9143,6,0,0.7,16.53,0.2,24,35,2.97,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.15,0,5,2893.5,2900.75,44,16,-2,-3,-4,-4,6.42,8,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.2,79.7656,79.6973,79.0697,79.0697,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101664,802654,802654357,3153,78.9143,6,0,0.7,16.53,0.2,24,35,2.97,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.15,0,5,2893.5,2900.75,44,16,-2,-3,-4,-4,6.42,8,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.2,79.7656,79.6973,79.0697,79.0697,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101665,802655,802655364,3153,78.9143,6,0,0.7,16.53,0.2,24,35,2.97,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.15,0,5,2893.5,2900.75,44,16,-2,-3,-4,-4,6.42,8,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.2,79.7656,79.6973,79.0697,79.0697,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101666,802656,802656341,3153,78.9143,6,0,0.7,16.53,0.2,24,35,2.97,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.15,0,5,2893.5,2900.75,44,16,-2,-3,-4,-4,6.42,8,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.2,79.66,79.6413,79.1629,79.0697,0,0.47,0,0,0,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101667,802657,802657348,3153,78.9143,6,0,0.7,16.53,0.2,24,35,2.97,0,57.36,545,84,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.15,0,5,2893.5,2900.75,44,16,-2,-3,-4,-4,6.42,8,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.2,79.66,79.6413,79.1629,79.0697,0,0.47,0,0,-0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101668,802680,802680267,3153,78.9143,6,0,0.7,16.53,0.2,24,35,2.95,0,56.83,540,84,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.12,0,5,2893.5,2900.75,43,16,-2,-3,-4,-4,6.42,8,On,Off,0,Off,0,14.64,0,14.64,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.2,79.66,79.6413,79.1629,79.0697,0,0.47,0,0,-0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101669,802702,802702545,3153,78.9143,6,0,0.7,16.49,-0.7,24,34,2.95,0,56.83,540,83,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.12,0,5,2893.5,2900.75,43,16,-2,-3,-4,-4,7.47,8,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.7,79.66,79.6413,79.1629,79.0697,0,0.47,0,0,-0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101670,802703,802703338,3153,78.9143,6,0,0.7,16.49,-0.7,24,34,2.95,0,56.83,540,83,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.12,0,5,2893.5,2900.75,43,16,-2,-3,-4,-4,7.47,8,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.7,79.66,79.6413,79.1629,79.0697,0,0.47,0,0,-0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101671,802704,802704345,3153,78.9143,6,0,0.7,16.49,-0.7,24,34,2.95,0,56.83,540,83,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.12,0,5,2893.5,2900.75,43,16,-2,-3,-4,-4,7.47,8,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.7,79.66,79.6413,79.1629,79.0697,0,0.47,0,0,-0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101672,802705,802705352,3153,78.9143,6,0,0.7,16.49,-0.7,24,34,2.95,0,56.83,540,83,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.12,0,5,2893.5,2900.75,43,16,-2,-3,-4,-4,7.47,8,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.7,79.66,79.6413,79.1629,79.0697,0,0.47,0,0,-0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101673,802715,802715362,3153,78.9143,6,0,0.7,16.49,-0.7,24,34,2.95,0,56.83,540,83,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.12,0,5,2893.5,2900.75,43,16,-2,-3,-4,-4,7.47,8,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.7,79.7345,79.7283,79.225,79.1629,0,0.47,0,0,-0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101674,802716,802716339,3153,78.9143,6,0,0.7,16.49,-0.7,24,34,2.95,0,56.83,540,83,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.12,0,5,2893.5,2900.75,43,16,-2,-3,-4,-4,7.47,8,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.7,79.7345,79.7283,79.225,79.1629,0,0.47,0,0,0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101675,802740,802740600,3165,79.5357,6,0,0.4,16.49,-0.7,24,34,2.89,0,56.83,538,83,0,105.8,93.2,181.4,163.4,14.07,5.04,32,2.08,0,5,2893.5,2900.75,43,16,-2,-3,-4,-4,7.47,8,On,Off,0,Off,0,14.71,0,14.71,0,0,14.7,0,-2,0,0,0,-3,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1152.7,79.7345,79.7283,79.225,79.1629,0,0.47,0,0,0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101676,802762,802762725,3165,79.5357,6,0,0.4,16.43,-0.6,24,32,2.89,0,56.83,538,81,0,105.8,93.2,181.4,163.4,14.07,4.85,32,2.08,0,5,2899.3,2900.75,43,16,-2,-4,-4,-4,7.78,8,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1153.3,79.7345,79.7283,79.225,79.1629,0,0.47,0,0,0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101677,802763,802763366,3165,79.5357,6,0,0.4,16.43,-0.6,24,32,2.89,0,56.83,538,81,0,105.8,93.2,181.4,163.4,14.07,4.85,32,2.08,0,5,2899.3,2900.75,43,16,-2,-4,-4,-4,7.78,8,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1153.3,79.7345,79.7283,79.225,79.1629,0,0.47,0,0,0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101678,802764,802764343,3165,79.5357,6,0,0.4,16.43,-0.6,24,32,2.89,0,56.83,538,81,0,105.8,93.2,181.4,163.4,14.07,4.85,32,2.08,0,5,2899.3,2900.75,43,16,-2,-4,-4,-4,7.78,8,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1153.3,79.7345,79.7283,79.225,79.1629,0,0.47,0,0,0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101679,802765,802765350,3165,79.5357,6,0,0.4,16.43,-0.6,24,32,2.89,0,56.83,538,81,0,105.8,93.2,181.4,163.4,14.07,4.85,32,2.08,0,5,2899.3,2900.75,43,16,-2,-4,-4,-4,7.78,8,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1153.3,79.7345,79.7283,79.225,79.1629,0,0.47,0,0,0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101680,802766,802766357,3165,79.5357,6,0,0.4,16.43,-0.6,24,32,2.89,0,56.83,538,81,0,105.8,93.2,181.4,163.4,14.07,4.85,32,2.08,0,5,2899.3,2900.75,43,16,-2,-4,-4,-4,7.78,8,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1153.3,79.8837,79.8837,79.312,79.2809,0,0.47,0,0,0.01,0.045,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101681,802767,802767364,3165,79.5357,6,0,0.4,16.43,-0.6,24,32,2.89,0,56.83,538,81,0,105.8,93.2,181.4,163.4,14.07,4.85,32,2.08,0,5,2899.3,2900.75,43,16,-2,-4,-4,-4,7.78,8,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1153.3,79.8837,79.8837,79.312,79.2809,0,0.47,0,0,0.01,0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
101682,802790,802790100,3165,79.5357,6,0,0.2,16.43,-0.6,24,32,2.87,0,54.3,514,81,0,105.8,93.2,181.4,163.4,14.07,4.85,32,2.02,0,5,2899.3,2900.75,43,17,-2,-4,-4,-4,7.78,8,On,Off,0,Off,0,14.68,0,14.68,0,0,14.7,0,-2,0,0,0,-3,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1153.3,79.8837,79.8837,79.312,79.2809,0,0.47,0,0,0.01,0.06,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
